Time:1Hz,Epoch,F4,Event Id,Event Date,Event Duration
45.8125000000,733,0.3959299410,,,
45.8750000000,734,0.4203599412,,,
45.9375000000,735,0.4869220049,,,
46.0000000000,736,0.5127287014,,,
46.0625000000,737,0.5354007200,,,
46.1250000000,738,0.6202713595,,,
46.1875000000,739,0.8251307847,,,
46.2500000000,740,0.9645214670,,,
46.3125000000,741,1.0117550903,,,
46.3750000000,742,1.0616057558,,,
46.4375000000,743,1.0908565541,,,
46.5000000000,744,1.1718171659,,,
46.5625000000,745,1.1049576782,,,
46.6250000000,746,1.1254213794,,,
46.6875000000,747,0.8865213944,,,
46.7500000000,748,0.7111446594,,,
46.8125000000,749,0.5425794818,,,
46.8750000000,750,0.4891133959,,,
46.9375000000,751,0.4691249946,,,
47.0000000000,752,0.5047024409,,,
47.0625000000,753,0.6269919158,,,
47.1250000000,754,0.7169300786,,,
47.1875000000,755,0.6227514253,,,
47.2500000000,756,0.6523196801,,,
47.3125000000,757,0.7242678739,,,
47.3750000000,758,0.7171347612,,,
47.4375000000,759,0.7822857294,,,
47.5000000000,760,0.9308241827,,,
47.5625000000,761,0.9895474385,,,
47.6250000000,762,1.1143705962,,,
47.6875000000,763,1.3569356664,,,
47.7500000000,764,1.4206545424,,,
47.8125000000,765,1.5076561084,,,
47.8750000000,766,1.7554316815,,,
47.9375000000,767,2.0567223652,,,
48.0000000000,768,1.9107687272,,,
48.0625000000,769,1.6886096622,,,
48.1250000000,770,1.2546416494,,,
48.1875000000,771,0.9648790721,,,
48.2500000000,772,0.7700339991,,,
48.3125000000,773,0.5899459290,,,
48.3750000000,774,0.6292325201,,,
48.4375000000,775,0.6383508660,,,
48.5000000000,776,0.6277846487,,,
48.5625000000,777,0.6337634474,,,
48.6250000000,778,0.5986071883,,,
48.6875000000,779,0.5738888886,,,
48.7500000000,780,0.5617904902,,,
48.8125000000,781,0.5412164352,,,
48.8750000000,782,0.5667558164,,,
48.9375000000,783,0.5524803729,,,
49.0000000000,784,0.5604631122,,,
49.0625000000,785,0.5294588503,,,
49.1250000000,786,0.4969263724,,,
49.1875000000,787,0.5320699742,,,
49.2500000000,788,0.5903532441,,,
49.3125000000,789,0.7267206120,,,
49.3750000000,790,0.7559384583,,,
49.4375000000,791,0.7343091440,,,
49.5000000000,792,0.5770648698,,,
49.5625000000,793,0.4774167190,,,
49.6250000000,794,0.4821991370,,,
49.6875000000,795,0.4452498005,,,
49.7500000000,796,0.3752442843,,,
49.8125000000,797,0.3661861568,,,
49.8750000000,798,0.3672467404,,,
49.9375000000,799,0.4245899725,,,
50.0000000000,800,0.4595418001,,,
50.0625000000,801,0.6112867128,,,
50.1250000000,802,0.8134106164,,,
50.1875000000,803,1.0313424518,,,
50.2500000000,804,1.2906570769,,,
50.3125000000,805,1.5159988189,,,
50.3750000000,806,1.3930503000,,,
50.4375000000,807,1.2432146140,,,
50.5000000000,808,1.1766118496,,,
50.5625000000,809,1.1415488798,,,
50.6250000000,810,1.0830742078,,,
50.6875000000,811,1.1306043769,,,
50.7500000000,812,1.3470914375,,,
50.8125000000,813,1.5466254098,,,
50.8750000000,814,1.4117187522,,,
50.9375000000,815,1.2229265581,,,
51.0000000000,816,1.1518983686,,,
51.0625000000,817,0.9429581554,,,
51.1250000000,818,0.8091021103,,,
51.1875000000,819,0.6616883983,,,
